지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),지면온도(°C),30cm 지중온도(°C)
133,대전,2020-07-13 01:00,18.8,8.4,3.7,110,97,18.3,997.9,,,10,20.1,25.3
133,대전,2020-07-13 02:00,18.5,9.8,4.1,110,97,18,997,,,10,19.9,25.1
133,대전,2020-07-13 03:00,18.2,11.9,4.6,110,97,17.7,996.3,,,10,19.8,24.9
133,대전,2020-07-13 04:00,18,16.8,2.1,110,97,17.5,996,,,10,19.6,24.6
133,대전,2020-07-13 05:00,18.1,12.5,1.2,90,97,17.6,996,,,10,19.6,24.4
133,대전,2020-07-13 06:00,18.1,10.2,.5,20,97,17.6,995.7,0,0,10,19.5,24.2
133,대전,2020-07-13 07:00,17.8,8.8,4.6,110,97,17.3,995.4,0,0,10,19.3,24
133,대전,2020-07-13 08:00,17.7,9,3.7,110,97,17.2,995.3,0,.03,10,19.3,23.9
133,대전,2020-07-13 09:00,17.9,13.9,4.2,140,97,17.4,995.3,0,.09,10,19.5,23.7
133,대전,2020-07-13 10:00,18.1,8.1,4.6,110,97,17.6,995.1,0,.26,10,20.2,23.5
133,대전,2020-07-13 11:00,18.5,5,3.6,110,97,18,994.9,0,.55,10,21.3,23.4
133,대전,2020-07-13 12:00,18.6,1.5,3.6,140,97,18.1,994.7,0,.56,10,21.8,23.3
133,대전,2020-07-13 13:00,18.8,.5,4.1,140,97,18.3,994.3,0,.48,10,21.7,23.3
133,대전,2020-07-13 14:00,19,0,4.3,110,97,18.5,993.9,0,.31,10,21.5,23.2
133,대전,2020-07-13 15:00,19.3,0,4.3,140,97,18.8,993.7,0,.3,10,21.6,23.2
133,대전,2020-07-13 16:00,19.5,0,3.6,140,97,19,993.3,0,.33,10,21.5,23.2
133,대전,2020-07-13 17:00,19.4,0,4.3,110,97,18.9,992.8,0,.19,10,21.2,23.2
133,대전,2020-07-13 18:00,19.6,.1,3.1,110,97,19.1,992.6,0,.1,10,21,23.2
133,대전,2020-07-13 19:00,19.2,.7,2.6,110,97,18.7,993.1,0,.06,10,20.7,23.2
133,대전,2020-07-13 20:00,19.1,.3,4.2,140,97,18.6,993.1,0,0,10,20.3,23.2
133,대전,2020-07-13 21:00,18.9,.4,4.4,140,97,18.4,993.5,,,10,20,23.2
133,대전,2020-07-13 22:00,19.2,,4.7,140,97,18.7,993.6,,,10,19.9,23.2
133,대전,2020-07-13 23:00,19.4,0,5.2,140,97,18.9,993.4,,,10,19.9,23.2
133,대전,2020-07-14 00:00,19.4,0,4.8,140,97,18.9,992.9,,,10,19.8,23.1
133,대전,2020-07-14 01:00,19.1,.3,3,110,97,18.6,992.8,,,10,19.9,23.1
133,대전,2020-07-14 02:00,19.1,.4,1.9,140,97,18.6,992.6,,,10,19.9,23.1
133,대전,2020-07-14 03:00,18.9,.7,3.9,110,97,18.4,992.3,,,10,19.8,23
133,대전,2020-07-14 04:00,19,.4,1.1,90,97,18.5,992.6,,,10,20,23
133,대전,2020-07-14 05:00,19,.7,.4,0,97,18.5,992.6,,,10,20,22.9
133,대전,2020-07-14 06:00,19,1.1,.2,0,97,18.5,993,0,.01,10,20.1,22.9
133,대전,2020-07-14 07:00,19.2,.8,1.7,70,97,18.7,993.1,0,.13,10,20.6,22.8
133,대전,2020-07-14 08:00,19.1,.6,2.7,90,97,18.6,993.7,0,.31,10,21.6,22.8
133,대전,2020-07-14 09:00,19.2,.4,2.2,90,97,18.7,994.2,0,.52,10,22.4,22.8
133,대전,2020-07-14 10:00,19.9,.2,1.7,90,97,19.4,994.6,0,.8,10,24.2,22.7
133,대전,2020-07-14 11:00,20.4,0,1.8,70,93,19.2,994.9,0,.93,10,24.8,22.7
133,대전,2020-07-14 12:00,21.1,,3,70,87,18.8,995.1,0,1.05,10,25.9,22.7
133,대전,2020-07-14 13:00,21.4,,2.9,70,85,18.7,995.2,0,1.01,10,25.8,22.8
133,대전,2020-07-14 14:00,21.3,0,1.6,360,89,19.4,995.1,0,1.11,10,26.1,22.9
133,대전,2020-07-14 15:00,21.1,.2,1.3,360,95,20.2,995.2,0,.99,10,26.4,23
133,대전,2020-07-14 16:00,21.4,0,1.2,70,91,19.8,995.2,0,1.01,10,26.2,23.1
133,대전,2020-07-14 17:00,21.1,0,1,50,91,19.5,995.2,0,.54,10,25,23.2
133,대전,2020-07-14 18:00,20.9,0,.9,70,91,19.3,995.8,0,.33,10,24,23.3
133,대전,2020-07-14 19:00,20.4,0,.6,50,94,19.3,996.1,0,.14,10,23,23.4
133,대전,2020-07-14 20:00,20.2,0,.4,0,96,19.5,996.4,0,.01,10,22,23.5
133,대전,2020-07-14 21:00,19.8,0,.3,0,97,19.3,996.6,,,10,21.5,23.5
133,대전,2020-07-14 22:00,19.8,0,.4,0,97,19.3,997.1,,,10,21.3,23.5
133,대전,2020-07-14 23:00,19.6,.1,.6,360,97,19.1,997.4,,,10,21.2,23.5
133,대전,2020-07-15 00:00,19.5,.2,.6,290,97,19,997.3,,,10,21,23.5
133,대전,2020-07-15 01:00,19.5,0,1.3,340,97,19,997.3,,,10,20.9,23.5
133,대전,2020-07-15 02:00,19.4,.8,.5,360,97,18.9,997,,,10,20.7,23.5
133,대전,2020-07-15 03:00,19.3,2.4,.3,0,97,18.8,997,,,10,20.5,23.4
133,대전,2020-07-15 04:00,19.1,1.1,.7,360,97,18.6,997,,,10,20.4,23.3
133,대전,2020-07-15 05:00,19,.8,.4,0,97,18.5,997,,,10,20.4,23.3
133,대전,2020-07-15 06:00,19.1,.5,.5,20,97,18.6,997.4,0,0,10,20.5,23.2
133,대전,2020-07-15 07:00,19.1,.5,.6,360,97,18.6,997.7,0,.08,10,20.9,23.2
133,대전,2020-07-15 08:00,19.4,.7,.8,20,97,18.9,998.1,0,.25,10,21.7,23.1
133,대전,2020-07-15 09:00,19.5,.6,.6,20,97,19,998.2,0,.41,10,22.3,23.1
133,대전,2020-07-15 10:00,19.9,.9,.5,70,97,19.4,998.3,0,.49,10,23.2,23
133,대전,2020-07-15 11:00,20.4,.7,.3,0,97,19.9,998.3,0,.62,10,24.4,23
133,대전,2020-07-15 12:00,21.4,.3,.5,160,96,20.7,998,0,1.35,10,27.7,23
133,대전,2020-07-15 13:00,22.2,0,.1,0,92,20.8,997.7,0,1.41,9,28.6,23
133,대전,2020-07-15 14:00,23.4,,1.3,110,86,20.9,997.3,.1,1.84,7,30,23
133,대전,2020-07-15 15:00,24.6,,.9,180,79,20.7,997,.5,2.56,9,31.5,23.1
133,대전,2020-07-15 16:00,24.4,,.4,0,76,19.8,996.7,0,1.06,8,29.4,23.3
133,대전,2020-07-15 17:00,24.5,,0,0,77,20.1,996.6,.2,1.12,9,27.6,23.4
133,대전,2020-07-15 18:00,23.4,,0,0,83,20.3,996.7,0,.15,7,25.4,23.7
133,대전,2020-07-15 19:00,23,,.9,180,87,20.7,997.1,.3,.24,6,24.7,23.8
133,대전,2020-07-15 20:00,22.2,,1.1,230,91,20.6,997.5,.3,.09,4,22.9,24
133,대전,2020-07-15 21:00,21.4,,.4,0,95,20.5,998.4,,,2,22.1,24
133,대전,2020-07-15 22:00,20.9,,1,250,97,20.3,999,,,4,21.4,24.1
133,대전,2020-07-15 23:00,20.6,,1.1,110,97,20.1,999.1,,,3,20.9,24.1
133,대전,2020-07-16 00:00,20.1,,0,0,97,19.6,999.1,,,4,20.5,24.1
133,대전,2020-07-16 01:00,19.8,,.3,0,97,19.3,999.3,,,4,20.7,24
133,대전,2020-07-16 02:00,19.6,,.6,70,97,19.1,999.5,,,7,20.1,23.9
133,대전,2020-07-16 03:00,19.3,,.2,0,97,18.8,999.5,,,7,20.2,23.9
133,대전,2020-07-16 04:00,19.3,,.4,0,97,18.8,999.5,,,7,20.2,23.8
133,대전,2020-07-16 05:00,19.5,,.3,0,97,19,999.6,,,8,20.6,23.7
133,대전,2020-07-16 06:00,19.6,,0,0,97,19.1,999.7,0,.01,8,20.8,23.6
133,대전,2020-07-16 07:00,19.9,,.4,0,97,19.4,1000,0,.1,8,21.4,23.5
133,대전,2020-07-16 08:00,20.6,,.3,0,97,20.1,1000.3,0,.46,7,22.9,23.4
133,대전,2020-07-16 09:00,21.6,,.2,0,91,20,1000.1,.2,1.05,9,24.8,23.4
133,대전,2020-07-16 10:00,22,,.5,90,86,19.5,999.9,0,.8,9,25.3,23.3
133,대전,2020-07-16 11:00,23.1,,.9,70,82,19.8,999.6,.1,1.28,8,28.1,23.3
133,대전,2020-07-16 12:00,24.2,,.9,50,75,19.4,999.4,.2,2.01,9,30,23.3
133,대전,2020-07-16 13:00,25,,1,50,73,19.8,999.2,.2,1.89,4,32.2,23.4
133,대전,2020-07-16 14:00,26.3,,1.6,20,68,19.9,999,.8,3.16,4,34.7,23.5
133,대전,2020-07-16 15:00,27.4,,.6,340,67,20.7,998.7,1,3.18,3,35.2,23.6
133,대전,2020-07-16 16:00,27.7,,.7,360,62,19.7,998.4,1,2.93,3,35,23.9
133,대전,2020-07-16 17:00,27.7,,.8,20,63,20,997.9,.9,1.82,1,33.4,24.1
133,대전,2020-07-16 18:00,27.8,,.6,320,67,21.1,997.7,1,1.35,0,30.9,24.4
133,대전,2020-07-16 19:00,26.5,,.9,340,71,20.8,997.7,1,.65,0,27.9,24.7
133,대전,2020-07-16 20:00,25,,.9,320,78,20.8,998.2,.5,.09,1,25.4,24.9
133,대전,2020-07-16 21:00,23.7,,.7,270,87,21.4,999.1,,,0,24.2,25.1
133,대전,2020-07-16 22:00,23.3,,.4,0,88,21.1,999.8,,,1,23.5,25.1
133,대전,2020-07-16 23:00,22.6,,.9,290,93,21.4,1000.1,,,2,22.9,25.2
133,대전,2020-07-17 00:00,22.1,,.3,0,94,21,1000.5,,,3,22.4,25.1
133,대전,2020-07-17 01:00,21.7,,.1,0,96,21,1000.7,,,3,22,25.1
133,대전,2020-07-17 02:00,21.2,,.4,0,97,20.6,1000.7,,,7,21.6,25
133,대전,2020-07-17 03:00,20.8,,.9,290,97,20.3,1000.7,,,6,21.3,24.9
133,대전,2020-07-17 04:00,20.5,,.3,0,97,20,1000.5,,,6,21.2,24.8
133,대전,2020-07-17 05:00,20.1,,.7,290,97,19.6,1000.5,,,3,20.7,24.7
133,대전,2020-07-17 06:00,20,,.8,290,97,19.5,1000.8,0,.02,0,20.6,24.6
133,대전,2020-07-17 07:00,20.5,,.2,0,97,20,1001.3,0,.32,2,21.7,24.4
133,대전,2020-07-17 08:00,21.8,,.3,0,96,21.1,1001.8,.5,.86,3,24.4,24.3
133,대전,2020-07-17 09:00,24,,.9,140,84,21.1,1001.9,1,1.77,4,27.8,24.2
133,대전,2020-07-17 10:00,25.1,,.9,90,78,20.9,1001.8,1,2.39,4,30.3,24.1
133,대전,2020-07-17 11:00,26,,.6,180,76,21.4,1001.6,.4,2.09,6,31.2,24.1
133,대전,2020-07-17 12:00,27,,.4,0,77,22.6,1000.8,.2,2.01,8,34,24.2
133,대전,2020-07-17 13:00,28.2,,1.4,360,69,21.9,1000.1,1,3.66,4,37.4,24.3
133,대전,2020-07-17 14:00,28.9,,.8,90,66,21.9,999.9,.9,3.19,4,35.9,24.5
133,대전,2020-07-17 15:00,29.7,,1.2,160,62,21.6,999.7,.9,2.97,4,37.3,24.8
133,대전,2020-07-17 16:00,30.1,,.7,90,61,21.7,999.6,.8,2.26,3,36.1,25.1
133,대전,2020-07-17 17:00,30.3,,1.2,360,56,20.5,999.2,1,2.29,4,35,25.4
133,대전,2020-07-17 18:00,29.6,,1.3,360,61,21.2,999.2,1,1.38,2,32.4,25.6
133,대전,2020-07-17 19:00,28.9,,.7,340,65,21.6,999.5,1,.67,6,29.9,25.9
133,대전,2020-07-17 20:00,26.8,,1.9,340,79,22.8,1000.4,.2,.06,4,27,26.1
133,대전,2020-07-17 21:00,25.6,,1.6,20,82,22.2,1001.1,,,5,25.8,26.3
133,대전,2020-07-17 22:00,24.8,,.7,360,83,21.7,1001.5,,,4,24.8,26.3
133,대전,2020-07-17 23:00,23.9,,.8,340,87,21.5,1001.1,,,4,24,26.3
133,대전,2020-07-18 00:00,23.5,,1,320,89,21.5,1001.4,,,6,23.4,26.3
133,대전,2020-07-18 01:00,23,,.8,250,90,21.2,1001.1,,,6,23.1,26.2
133,대전,2020-07-18 02:00,23,,1.2,230,93,21.8,1001,,,5,23,26.1
133,대전,2020-07-18 03:00,22.6,,.3,0,94,21.5,1000.6,,,7,22.7,26
133,대전,2020-07-18 04:00,22.4,,.6,250,94,21.3,1000.9,,,7,22.6,25.9
133,대전,2020-07-18 05:00,22,,.3,0,96,21.3,1000.9,,,7,22.2,25.8
133,대전,2020-07-18 06:00,21.8,,1.6,110,93,20.6,1001.2,0,.07,7,22.3,25.6
133,대전,2020-07-18 07:00,22.5,,.5,230,94,21.4,1001.8,.6,.41,9,23.5,25.5
133,대전,2020-07-18 08:00,23.3,,1.8,180,91,21.7,1001.8,0,.55,9,25.1,25.4
133,대전,2020-07-18 09:00,23.7,,1.4,200,88,21.5,1002,0,.64,8,26,25.3
133,대전,2020-07-18 10:00,24.3,,.4,0,84,21.4,1002.3,0,1.01,10,27,25.2
133,대전,2020-07-18 11:00,25.3,,0,0,80,21.5,1002.3,.1,1.29,7,29.6,25.2
133,대전,2020-07-18 12:00,25.9,,1.4,50,73,20.6,1001.3,.5,2.01,9,29.7,25.1
133,대전,2020-07-18 13:00,26,,0,0,75,21.2,1000.8,0,1.13,9,29.5,25.2
133,대전,2020-07-18 14:00,27.6,,1.8,90,69,21.3,1000.8,.5,2.24,6,35.1,25.3
133,대전,2020-07-18 15:00,28.6,,3,90,55,18.6,1000.2,1,3.62,4,37.5,25.3
133,대전,2020-07-18 16:00,28.8,,2.7,110,55,18.8,1000,1,2.97,3,36.1,25.5
133,대전,2020-07-18 17:00,28.8,,2.7,90,56,19.1,999.7,1,2.26,3,34.5,25.7
133,대전,2020-07-18 18:00,28,,3.2,90,57,18.6,999.5,1,1.4,2,31.3,25.9
133,대전,2020-07-18 19:00,26.6,,3.9,110,61,18.4,999.8,.4,.42,6,27.4,26.2
133,대전,2020-07-18 20:00,25.9,,3.6,110,65,18.8,1000.3,0,.05,6,25.7,26.3
133,대전,2020-07-18 21:00,25.1,,3.5,110,70,19.2,1000.7,,,7,24.8,26.5
133,대전,2020-07-18 22:00,24.9,,2.6,110,69,18.8,1001.4,,,9,24.6,26.5
133,대전,2020-07-18 23:00,24.5,,2.4,110,69,18.4,1001.1,,,9,24.1,26.5
133,대전,2020-07-19 00:00,24.1,,2.2,90,71,18.5,1001.2,,,9,23.7,26.4
133,대전,2020-07-19 01:00,23.8,,2,110,71,18.2,1000.8,,,7,23.4,26.3
133,대전,2020-07-19 02:00,23.6,,2.2,90,74,18.6,1000.3,,,10,23.3,26.2
133,대전,2020-07-19 03:00,22.5,.4,1.1,110,86,20,1000.2,,,10,23,26.1
133,대전,2020-07-19 04:00,21.3,3.4,.7,320,97,20.7,999.9,,,10,22.6,26
133,대전,2020-07-19 05:00,21.2,3.4,.4,0,97,20.6,999.5,,,10,22.5,25.9
133,대전,2020-07-19 06:00,21.1,0,2.5,110,97,20.5,999.3,0,0,9,22.6,25.8
133,대전,2020-07-19 07:00,21.5,,2.8,140,97,20.9,998.9,0,.17,8,23.3,25.7
133,대전,2020-07-19 08:00,22.5,,3.2,110,93,21.3,998.8,.2,.74,8,25,25.6
133,대전,2020-07-19 09:00,23.6,,3.8,140,89,21.6,998.8,.4,1.27,8,27.2,25.5
133,대전,2020-07-19 10:00,24.9,,3.5,110,85,22.1,999.2,.3,1.36,8,28.8,25.4
133,대전,2020-07-19 11:00,26.2,,2.7,110,83,23,998.6,.4,2.06,8,30.4,25.3
133,대전,2020-07-19 12:00,27.4,,2.7,110,80,23.6,998.4,.1,1.74,8,32.2,25.3
133,대전,2020-07-19 13:00,27.8,,3.1,90,78,23.6,997.5,.1,1.72,8,31.8,25.4
133,대전,2020-07-19 14:00,29.7,,2.9,110,75,24.7,996.8,.6,2.55,8,35.3,25.6
133,대전,2020-07-19 15:00,28.8,,2.4,110,80,24.9,996.5,0,.97,9,31.1,25.7
133,대전,2020-07-19 16:00,28.6,,2.7,110,80,24.8,996.4,0,.66,10,30.1,25.9
133,대전,2020-07-19 17:00,28.2,,4,110,81,24.6,996,0,.53,10,29.3,26.1
133,대전,2020-07-19 18:00,27.6,,3.9,110,83,24.4,995.8,0,.37,10,28.1,26.2
133,대전,2020-07-19 19:00,27.6,,1.9,90,83,24.4,996.3,0,.09,9,27.6,26.3
133,대전,2020-07-19 20:00,26.9,,2.8,90,85,24.1,996.4,0,.03,10,26.7,26.4
133,대전,2020-07-19 21:00,26.5,,3,110,85,23.7,996.4,,,10,26.1,26.5
133,대전,2020-07-19 22:00,26.7,,3,140,83,23.5,996.3,,,10,25.6,26.5
133,대전,2020-07-19 23:00,26.9,,2.1,140,82,23.5,996.4,,,10,25.6,26.4
133,대전,2020-07-20 00:00,27.3,,2,160,80,23.5,996.2,,,10,25.6,26.4
133,대전,2020-07-20 01:00,28.2,,2.7,160,77,23.7,995.3,,,10,25.5,26.3
133,대전,2020-07-20 02:00,29.1,,4.8,180,73,23.7,995.6,,,10,25.2,26.3
133,대전,2020-07-20 03:00,28.8,,2.9,180,75,23.9,995.5,,,10,25.1,26.2
133,대전,2020-07-20 04:00,28.7,0,3,200,76,24,995.6,,,10,25.1,26.2
133,대전,2020-07-20 05:00,27.7,0,2.1,180,83,24.5,995.3,,,10,25.1,26.1
133,대전,2020-07-20 06:00,25.6,10.6,2,200,97,25,996.3,0,0,10,24.8,26.1
133,대전,2020-07-20 07:00,25.2,7.3,2.4,200,97,24.6,996.6,0,.01,10,24.9,26
133,대전,2020-07-20 08:00,25.1,.9,2.6,200,97,24.5,997.5,0,.02,10,24.8,26
133,대전,2020-07-20 09:00,24.4,1.2,3,200,97,23.8,997.4,0,.2,10,25.1,25.9
133,대전,2020-07-20 10:00,24.7,0,2.5,180,97,24.1,998.1,0,.5,10,26.2,25.8
133,대전,2020-07-20 11:00,24.3,0,1.6,200,96,23.6,998.7,0,.34,10,25.5,25.8
133,대전,2020-07-20 12:00,23.8,0,1.4,200,97,23.2,999.2,0,.45,10,25.5,25.8
133,대전,2020-07-20 13:00,23.6,0,1.5,200,97,23,999.4,0,.22,10,24.8,25.7
133,대전,2020-07-20 14:00,23.8,.2,2.3,200,97,23.2,999.4,0,.5,10,26,25.7
133,대전,2020-07-20 15:00,23.7,0,1.5,200,95,22.8,999.8,0,.61,10,25.6,25.7
133,대전,2020-07-20 16:00,23.5,,3,180,95,22.6,1000.1,0,.36,10,25.1,25.7
133,대전,2020-07-20 17:00,24.1,,1.7,200,92,22.7,1000.1,.1,.8,10,26.5,25.6
133,대전,2020-07-20 18:00,23.7,,1.7,160,94,22.6,1000.3,.1,.3,10,25.1,25.7
133,대전,2020-07-20 19:00,23.5,,2.1,200,93,22.2,1000.6,0,.11,10,24.3,25.7
133,대전,2020-07-20 20:00,23.3,,1.2,200,92,21.9,1001.2,0,.02,10,23.8,25.6
133,대전,2020-07-20 21:00,23.2,,.3,0,93,21.9,1002.3,,,10,23.6,25.6
133,대전,2020-07-20 22:00,22.7,,1.7,200,93,21.5,1002.8,,,10,22.8,25.6
133,대전,2020-07-20 23:00,22.6,,.3,0,94,21.5,1003.2,,,9,22.8,25.6
133,대전,2020-07-21 00:00,22.6,,0,0,95,21.7,1003.3,,,10,23.1,25.5
133,대전,2020-07-21 01:00,22.5,,.3,0,96,21.8,1003.3,,,7,23.1,25.4
133,대전,2020-07-21 02:00,22.5,,.3,0,94,21.4,1003.1,,,7,23,25.4
133,대전,2020-07-21 03:00,22.4,,0,0,96,21.7,1003.4,,,10,23,25.3
133,대전,2020-07-21 04:00,22.3,,.2,0,96,21.6,1003.8,,,10,22.9,25.2
133,대전,2020-07-21 05:00,22.1,,0,0,97,21.5,1004.4,,,10,22.8,25.2
133,대전,2020-07-21 06:00,22,,.2,0,97,21.4,1004.6,0,0,7,22.8,25.1
133,대전,2020-07-21 07:00,22.5,,.1,0,97,21.9,1004.6,.1,.23,4,23.4,25
133,대전,2020-07-21 08:00,24,,.3,0,88,21.8,1004.7,1,1.16,4,26,25
133,대전,2020-07-21 09:00,25,,.3,0,82,21.7,1005,.9,1.68,7,28.2,24.9
133,대전,2020-07-21 10:00,26.5,,1,110,73,21.2,1005,.8,2.33,4,32.9,24.9
133,대전,2020-07-21 11:00,27.2,,1.1,140,66,20.2,1004.8,.9,3.14,6,32.5,24.9
133,대전,2020-07-21 12:00,27.7,,1.1,340,68,21.2,1004.3,.7,2.54,5,34.3,25
133,대전,2020-07-21 13:00,28.2,,1,20,63,20.4,1004.1,.9,3.14,6,35.6,25.2
133,대전,2020-07-21 14:00,29,,1.1,20,57,19.6,1003.7,.9,3.19,6,38.3,25.4
133,대전,2020-07-21 15:00,29.7,,.4,0,59,20.8,1003.3,.9,2.38,7,35.8,25.6
133,대전,2020-07-21 16:00,29.5,,1.2,50,62,21.4,1003.1,1,2.39,6,35.6,25.9
133,대전,2020-07-21 17:00,29.3,,1.1,360,58,20.1,1002.8,1,2.14,6,33.9,26.2
133,대전,2020-07-21 18:00,28.8,,1.1,360,66,21.8,1003,1,1.15,7,31.7,26.5
133,대전,2020-07-21 19:00,27.7,,.6,340,74,22.6,1003.2,.2,.35,7,28.9,26.7
133,대전,2020-07-21 20:00,26.7,,.7,320,77,22.3,1003.3,0,.05,7,27.1,26.9
133,대전,2020-07-21 21:00,26.2,,1.1,320,80,22.4,1003.5,,,8,26,27
133,대전,2020-07-21 22:00,25.7,,.6,360,83,22.5,1003.5,,,10,25.9,27
133,대전,2020-07-21 23:00,25.4,,.2,0,85,22.6,1003.7,,,9,25.6,27
133,대전,2020-07-22 00:00,25.1,,.5,290,86,22.5,1003.4,,,9,25.2,27
133,대전,2020-07-22 01:00,25,,.4,0,85,22.2,1003,,,10,25.3,26.9
133,대전,2020-07-22 02:00,24.7,,.4,0,86,22.1,1002.6,,,9,25,26.8
133,대전,2020-07-22 03:00,24.6,,.6,180,88,22.4,1002.6,,,10,24.8,26.7
133,대전,2020-07-22 04:00,23.9,1.3,.2,0,97,23.3,1002.2,,,10,24.6,26.7
133,대전,2020-07-22 05:00,23.3,2,.8,270,97,22.7,1001.9,,,10,24.2,26.6
133,대전,2020-07-22 06:00,22.8,5.7,1,290,97,22.2,1002.3,0,0,10,23.8,26.5
133,대전,2020-07-22 07:00,22.8,4.5,0,0,97,22.2,1002.4,0,.02,10,24,26.4
133,대전,2020-07-22 08:00,23.2,1.6,0,0,97,22.6,1002.3,0,.12,10,24.5,26.3
133,대전,2020-07-22 09:00,23.6,.5,.2,0,97,23,1002,0,.22,10,25,26.2
133,대전,2020-07-22 10:00,24,.2,.3,0,97,23.4,1002.3,0,.36,10,25.8,26.1
133,대전,2020-07-22 11:00,24.6,0,.3,0,96,23.9,1002.4,0,.52,10,27.1,26
133,대전,2020-07-22 12:00,24.8,.2,1.2,200,96,24.1,1002.1,0,.65,10,27.5,26
133,대전,2020-07-22 13:00,25.1,0,1.4,230,93,23.8,1001.9,0,.96,10,28.2,25.9
133,대전,2020-07-22 14:00,24,7.9,1.3,230,97,23.4,1001.8,0,.57,10,26,25.9
133,대전,2020-07-22 15:00,24.7,1.2,.6,230,96,24,1001.5,0,.79,10,27.8,26
133,대전,2020-07-22 16:00,24.8,0,1.5,200,93,23.5,1001.5,0,.83,10,27.8,26
133,대전,2020-07-22 17:00,24.1,,2.3,200,90,22.3,1001.5,0,.65,10,26.5,26
133,대전,2020-07-22 18:00,23.2,,2.6,180,93,21.9,1001.7,0,.27,10,25,26.1
133,대전,2020-07-22 19:00,22.8,,2.2,200,93,21.6,1001.9,0,.18,10,24.2,26.1
133,대전,2020-07-22 20:00,22.5,0,1.5,200,94,21.4,1002.2,0,.01,10,23.7,26.1
133,대전,2020-07-22 21:00,22.1,,1.4,180,96,21.4,1002.3,,,10,23.4,26.1
133,대전,2020-07-22 22:00,22,,1.2,200,95,21.1,1002.5,,,10,22.9,26.1
133,대전,2020-07-22 23:00,21.9,,.3,0,96,21.2,1002.4,,,10,23,26
133,대전,2020-07-23 00:00,21.9,0,.5,290,96,21.2,1001.9,,,10,22.8,26
133,대전,2020-07-23 01:00,21.7,,0,0,97,21.1,1001.6,,,10,22.9,25.9
133,대전,2020-07-23 02:00,21.7,0,.3,0,97,21.1,1002,,,10,22.7,25.8
133,대전,2020-07-23 03:00,21.6,0,.6,320,97,21,1001.8,,,10,22.7,25.7
133,대전,2020-07-23 04:00,21.7,.6,0,0,97,21.1,1001.5,,,10,22.8,25.7
133,대전,2020-07-23 05:00,21.5,0,.1,0,97,20.9,1001,,,10,22.7,25.6
133,대전,2020-07-23 06:00,21.4,.5,.5,290,97,20.8,1002.2,0,0,10,22.5,25.5
133,대전,2020-07-23 07:00,21.6,1.9,.1,0,97,21,1002.7,0,.04,10,22.8,25.4
133,대전,2020-07-23 08:00,21.9,.8,0,0,97,21.3,1002.6,0,.14,10,23.2,25.3
133,대전,2020-07-23 09:00,22.3,1,.2,0,97,21.7,1002.2,0,.28,10,24,25.2
133,대전,2020-07-23 10:00,22.5,.5,2.7,110,97,21.9,1001.7,0,.4,10,24.5,25.2
133,대전,2020-07-23 11:00,22.9,.7,2.5,110,97,22.3,1000.8,0,.55,10,25.4,25.1
133,대전,2020-07-23 12:00,22.5,1.3,3.4,70,97,21.9,998.9,0,.37,10,24.9,25.1
133,대전,2020-07-23 13:00,22.2,.9,4.3,110,97,21.6,998.1,0,.44,10,24.8,25.1
133,대전,2020-07-23 14:00,21.9,4.3,1.8,110,97,21.3,996.8,0,.35,10,24,25.1
133,대전,2020-07-23 15:00,21.6,9,3.7,140,97,21,996.2,0,.16,10,23.2,25.1
133,대전,2020-07-23 16:00,21.4,12.6,4.6,110,97,20.8,995.2,0,.23,10,23,25
133,대전,2020-07-23 17:00,21.5,.9,5.1,110,97,20.9,994.2,0,.13,10,23,25
133,대전,2020-07-23 18:00,21.6,.1,5.1,110,97,21,992.9,0,.06,10,22.4,25
133,대전,2020-07-23 19:00,21.7,.8,4.5,110,96,21,992,0,0,10,22.2,24.9
133,대전,2020-07-23 20:00,21.3,.8,5.8,110,97,20.7,991.6,0,0,10,21.9,24.9
133,대전,2020-07-23 21:00,21,5.5,3.6,110,97,20.4,991.7,,,10,21.7,24.8
133,대전,2020-07-23 22:00,21.1,8.7,4.8,140,97,20.5,992.2,,,10,21.6,24.6
133,대전,2020-07-23 23:00,20.8,1.9,3.6,90,97,20.3,990.9,,,7,21.7,24.6
133,대전,2020-07-24 00:00,21.3,0,.9,70,97,20.7,990.1,,,7,21.7,24.5
133,대전,2020-07-24 01:00,21.3,0,3.6,110,97,20.7,989.3,,,9,21.6,24.4
133,대전,2020-07-24 02:00,21.2,0,3.8,90,95,20.3,989.2,,,10,21.5,24.4
133,대전,2020-07-24 03:00,20.7,0,2.9,110,97,20.2,988.7,,,9,21.4,24.3
133,대전,2020-07-24 04:00,20.9,,3.2,110,96,20.2,988.8,,,9,21.3,24.2
133,대전,2020-07-24 05:00,21.3,0,4,90,91,19.7,988.6,,,10,21.3,24.2
133,대전,2020-07-24 06:00,20.3,2.8,1.6,50,97,19.8,988.9,0,0,10,21,24.1
133,대전,2020-07-24 07:00,20.1,5.8,.2,0,97,19.6,989.5,0,.05,10,21.2,24.1
133,대전,2020-07-24 08:00,20.2,2.1,.6,20,97,19.7,989.8,0,.17,10,21.9,24
133,대전,2020-07-24 09:00,20.7,.6,.6,340,97,20.2,989.7,0,.46,10,23.2,23.9
133,대전,2020-07-24 10:00,21.4,0,1.4,360,97,20.8,989.6,0,.94,10,25.2,23.8
